'created_at';'favorite_count';'id';'in_reply_to_status_id';'in_reply_to_user_id';'place_full_name';'retweet_count';'retweeted';'retweeted_id';'text';'truncated';'user_id'
'Sun Feb 01 17:20:40 +0000 2015';0;561937189744168964;'';'';'';0;'false';'';'¿No te das cuenta de que juntos podemos mover montañas?';'false';400443330
'Sun Feb 01 17:20:41 +0000 2015';0;561937193787457536;'';'';'';0;'false';'';'Elecciones Andalucía 2015. Sondeos. Gana PSOE y Podemos desplaza a IU... http://t.co/EaJA32XTdm Sondeos...';'false';357852794
'Sun Feb 01 17:20:42 +0000 2015';0;561937194559213569;'';'';'';0;'false';'';'RT @Maby80: “@rhm1947: Última hora: Diosdado @dcabellor compró la Puerta del Sol y por eso Podemos hizo esa rolo de marcha allí #ABCdelFasc…';'false';484259172
'Sun Feb 01 17:20:42 +0000 2015';0;561937195704283136;'';'';'';0;'false';'';'RT @Jordi_Armadans: ''Potencial votante Podemos se posiciona en centro-izquierda (3,9) el de Ciudadanos en centro-derecha (5,2)'' http://t.co…';'false';1945900956
'Sun Feb 01 17:20:42 +0000 2015';0;561937196887056386;'';'';'';0;'false';'';'#SiPodemos Como votante de Podemos encuentro triste insultarse por politica, a mi Podemos me ha convencido con razones, nada mas!';'false';714007183
'Sun Feb 01 17:20:43 +0000 2015';0;561937198808043520;'';'';'';0;'false';'';'Carlos J.Villarejo,exeurodiputado de PODEMOS y miembro del Consejo Ciudadano estatal, expresa su formal apoyo a @PCatalunyaPlura';'false';2734285973
'Sun Feb 01 17:20:43 +0000 2015';0;561937201534361601;'';'';'';0;'false';'';'RT @JaimeBN1987: #NoPodeis El programa de Podemos, un fake tras otro que está cambiando constantemente. http://t.co/Y1Ma2eXh8s';'false';887331786
'Sun Feb 01 17:20:44 +0000 2015';0;561937202444517377;'';'';'';0;'false';'';'RT @fabregas_73: No podemos dejar el pais en manos de estos personajes. 
#NoPodeis http://t.co/a8J7nxk8Xr';'false';305082993
'Sun Feb 01 17:20:44 +0000 2015';0;561937203560210433;'';'';'';0;'false';'';'RT @ESDragonBall: Se ha revelado un poster de la nueva película los Guerreros Z, y en ella podemos ver a su villano principal: Freezer http…';'false';2433742164
'Sun Feb 01 17:20:44 +0000 2015';0;561937204348715008;'';'';'';0;'false';'';'RT @Giliprogre: ¿Por qué Marte es de Podemos? Porque es rojo y no tiene vida inteligente. #NoPodeis';'false';1704738918
'Sun Feb 01 17:20:44 +0000 2015';0;561937204927557632;'';240396971;'';0;'false';'';'@DiaaDiaEc podrían difundir la fotografía de niko. Necesitamos encontrarlo con su ayuda lo podemos lograr. http://t.co/3NwxYQul45';'false';292673549
'Sun Feb 01 17:20:45 +0000 2015';0;561937207477673988;561936003792142337;330356318;'';0;'false';'';'@ParodiaNacional @NaborRuizM no voten X los candidatos de Podemos véanse en el espejo de Vnzla';'false';75286878
'Sun Feb 01 17:20:45 +0000 2015';0;561937208098426880;'';'';'';0;'false';'';'RT @CarlosAMontaner: La manifestación de Podemos en Madrid recuerda la marcha de Mussolini sobre Roma. Si los españoles no advierten el pel…';'false';317842100
'Sun Feb 01 17:20:46 +0000 2015';0;561937211038240768;'';'';'';0;'false';'';'RT @El_Citador: —Hemos llegado a la tribu Yula, la más aislada y remota del planeta. Aquí se acerca su jefe, cuidado.
—Hola. Qué movida lo …';'false';246489247
'Sun Feb 01 17:20:46 +0000 2015';0;561937211877523456;'';'';'';0;'false';'';'RT @Giliprogre: ¿Encontráis alguna explicación política para esto? Los líderes de Podemos, sí. #NoPodeis http://t.co/RXsBhURc8x';'false';1400623430
'Sun Feb 01 17:20:46 +0000 2015';0;561937212917682177;'';'';'';0;'false';'';'RT @JaimeBN1987: #NoPodeis El programa de Podemos, un fake tras otro que está cambiando constantemente. http://t.co/Y1Ma2eXh8s';'false';630109879
'Sun Feb 01 17:20:46 +0000 2015';0;561937213043527680;'';'';'';0;'false';'';'RT @JoanLSoler: Elecciones Andalucía 2015. Sondeos. Gana PSOE y Podemos desplaza a IU... http://t.co/EaJA32XTdm Sondeos...';'false';15454682
'Sun Feb 01 17:20:50 +0000 2015';0;561937229153832960;'';'';'';0;'false';'';'RT @IvanaMartinezR: Claro, ahora no podemos ni caminar por la calle por si nos violan, y si nos quejamos somos unas víctimas. Ajá. http://t…';'false';819567102
'Sun Feb 01 17:20:50 +0000 2015';0;561937229363552259;'';'';'';0;'false';'';'Podemos y el mando http://t.co/BmNwR0N4X1 vía @eldiarioes';'false';106487238
'Sun Feb 01 17:20:51 +0000 2015';0;561937232056295424;'';'';'';0;'false';'';'RT @subversivos_: Las banderas republicanas no dan miedo al pueblo, la de estos cafres si que lo dan... #podemos #NoPodeis http://t.co/TM8I…';'false';371611098
'Sun Feb 01 17:20:54 +0000 2015';0;561937244542750720;'';'';'';0;'false';'';'RT @anderecano: Hay una cosa que me enerva profundamente y es que relacionen a los de #Podemos con la ecología, la sostenibilidad , etc. ¿P…';'false';2782704159
'Sun Feb 01 17:20:54 +0000 2015';0;561937245067038720;'';'';'';0;'false';'';'RT @agustincarpbm: Por que llorar si podemos sonreír.';'false';2155683139
'Sun Feb 01 17:20:54 +0000 2015';0;561937247185149952;'';'';'';0;'false';'';'RT @subversivos_: Mientras los telediarios de medio mundo @BBCWorld abre con #podemos (@rtve) le dedica 3 min #TicTacTicTac http://t.co/gol…';'false';821729436
'Sun Feb 01 17:20:55 +0000 2015';0;561937249345224704;561933870749470721;182424625;'';0;'false';'';'@Carmen_Lomana @JosePerLo @podemos Para mente pensante ya está usted.';'false';2648242027
'Sun Feb 01 17:20:55 +0000 2015';0;561937250926481408;'';'';'';0;'false';'';'RT @hildrc94: @mariano9605 @El_Plural  Noticias impactantes eclipsaron la de PODEMOS "mucho frio en España  a 31 de enero". Es comprensible…';'false';304444441
'Sun Feb 01 17:20:56 +0000 2015';0;561937252956131330;'';'';'';0;'false';'';'necesito una amiga :( , podemos ser amigos? http://t.co/KQw2bdJnxx';'false';1421721644
'Sun Feb 01 17:20:56 +0000 2015';0;561937254642638848;'';'';'';0;'false';'';'RT @MlCAPAEZ: -Podemos hablar?
-Ok, veré si hago tiempo para ti.

   no no no      
 no          no    
no    \_     no      
 no          …';'false';598733835
'Sun Feb 01 17:20:56 +0000 2015';0;561937254713933824;'';'';'';0;'false';'';'RT @cealna74: Sigo esperando q alguien me diga 3 medidas de podemos para sacarme del paro y nada,sólo q tenga fe.son un partido o una relig…';'false';1458508753
'Sun Feb 01 17:20:56 +0000 2015';0;561937256425226240;'';'';'';0;'false';'';'RT @EduardoFRub: Imágenes de 2011, cuando no existíamos, para intentar desprestigiar a Podemos, qué vergüenza #TodoValeContraPodemos http:/…';'false';966591973
'Sun Feb 01 17:20:58 +0000 2015';0;561937261793935360;'';'';'';0;'false';'';'Podemos llena la Puerta del Sol y pide las llaves de La Moncloa http://t.co/3qWSPxxpYe';'false';310856990
'Sun Feb 01 17:20:58 +0000 2015';0;561937262817329154;'';'';'';0;'false';'';'El pulso de la Marcha por el Cambio de Podemos: http://t.co/Fai3ldWWt6 LOS POLITICOS CORRUPTOS LATINOAMERICANOS PREPARENSE A IR A LA CARCEL';'false';2448543575
'Sun Feb 01 17:20:58 +0000 2015';0;561937264264347648;'';'';'';0;'false';'';'RT @JoanLSoler: Elecciones Andalucía 2015. Sondeos. Gana PSOE y Podemos desplaza a IU... http://t.co/EaJA32XTdm Sondeos...';'false';373048086
'Sun Feb 01 17:20:58 +0000 2015';0;561937264566353920;'';'';'';0;'false';'';'El HT #NoPodeis está lleno de imágenes manipuladas, o que no corresponden a podemos ni a la marcha de ayer. Gatitos muriendo everywhere';'false';160568310
'Sun Feb 01 17:20:59 +0000 2015';0;561937266009178112;'';'';'';0;'false';'';'RT @1causajusta: Si hubiera sido una manifestación organizada por el PP en vez de Podemos, esto sería delito decirlo. http://t.co/hQaeWmU5AX';'false';1702581554
'Sun Feb 01 17:20:59 +0000 2015';0;561937266189549569;'';'';'';0;'false';'';'RT @melonconcalamar: - ¿Seguro que para ti no soy sólo un polvo de una noche?
- Claro que no mujer, podemos volver a follar por la mañana, …';'false';394766463
'Sun Feb 01 17:20:59 +0000 2015';0;561937268156665856;'';'';'';0;'false';'';'RT @cealna74: Sigo esperando q alguien me diga 3 medidas de podemos para sacarme del paro y nada,sólo q tenga fe.son un partido o una relig…';'false';2939943525
'Sun Feb 01 17:21:00 +0000 2015';0;561937270799101953;561933296104636416;150832830;'';0;'false';'';'@Faitelson_ESPN a qui no se trata si eres chivas o no se trata de algo deportivo limpio honesto pero en Mexcio k podemos esperar una lastima';'false';543033829
'Sun Feb 01 17:21:00 +0000 2015';0;561937272224759808;'';'';'';0;'false';'';'RT @rudy5fernandez: Mucho animo al equipo español d Balonmano.Mas orgullosos no podemos estar d esta selección con todo lo q nos habéis dad…';'false';1175646480
'Sun Feb 01 17:21:00 +0000 2015';0;561937273261146112;'';'';'';0;'false';'';'No importa lo que sepamos, si no podemos demostrarlo. #UnCiudadanoEjemplar';'false';2810470740
'Sun Feb 01 17:21:01 +0000 2015';0;561937275085676544;'';'';'';0;'false';'';'Lo hicimos. #NoPodeis fue TT nacional durante más de 12 horas @elEconomistaes nos lo cuenta:  http://t.co/eBSrI4CHuU';'false';215645696
'Sun Feb 01 17:21:02 +0000 2015';0;561937280483749888;'';'';'';0;'false';'';'RT @Maby80: “@rhm1947: Última hora: Diosdado @dcabellor compró la Puerta del Sol y por eso Podemos hizo esa rolo de marcha allí #ABCdelFasc…';'false';139113187
'Sun Feb 01 17:21:02 +0000 2015';0;561937281632980992;'';'';'';0;'false';'';'RT @TuiterosDLaFaja: Miles de personas se manifiestan en Madrid convocadas por el partido Podemos en la llamada "marcha del cambio" http://…';'false';2905918889
'Sun Feb 01 17:21:03 +0000 2015';0;561937282450882560;'';'';'';0;'false';'';'¿Qué pensarán las mujeres que votaron a "Podemos" para la Europeas cuando han visto lo que ha hecho el gobierno griego? #NoPodeis';'false';955433136
'Sun Feb 01 17:21:03 +0000 2015';0;561937283310694401;'';'';'';0;'false';'';'RT @FelMatura: #Podemos fuerza político-social se tomo ayer Madrid en rechazo a la clase política  http://t.co/SwkNhmo9V1 // tomemos ejempl…';'false';363469021
'Sun Feb 01 17:21:04 +0000 2015';0;561937286557093888;'';'';'';0;'false';'';'RT @subversivos_: Mientras los telediarios de medio mundo @BBCWorld abre con #podemos (@rtve) le dedica 3 min #TicTacTicTac http://t.co/gol…';'false';1648766850
'Sun Feb 01 17:21:04 +0000 2015';0;561937287643009025;'';'';'';0;'false';'';'Álex: "En esta categoría no nos #Podemos fiar de ningún rival" http://t.co/B3t7Vh8843';'false';932416394
'Sun Feb 01 17:21:04 +0000 2015';0;561937289048498176;'';'';'';0;'false';'';'"Juego sucio" de Podemos contra IU para captar a sus cuadros con promesas de puestos en futuros gobiernos http://t.co/RILnLXSKxi';'false';611040332
'Sun Feb 01 17:21:04 +0000 2015';0;561937289874800640;561935078625116160;171999332;'';0;'false';'';'@maycac1959 @mariano9605 40 años con pp y PSOE nos han traído hasta aquí, los experimentos..con gaseosa y no me caen mal los de podemos,pero';'false';1011784472
'Sun Feb 01 17:21:04 +0000 2015';0;561937290151600128;'';'';'';0;'false';'';'RT @subversivos_: Las banderas republicanas no dan miedo al pueblo, la de estos cafres si que lo dan... #podemos #NoPodeis http://t.co/TM8I…';'false';838124636
'Sun Feb 01 17:21:04 +0000 2015';0;561937290486771712;'';'';'';0;'false';'';'Bronca en el Pleno tras exigir PSOE y #Podemos que dimita el alcalde tras su inhabilitación http://t.co/nE4lJVDYJ4';'false';932416394
'Sun Feb 01 17:21:05 +0000 2015';0;561937290948534272;561937037901987840;1407936260;'';0;'false';'';'@robertognzlz Yo creo que PPSOE están haciendo ya oposición a Podemos sin haber sido las elecciones, y PP-PSOE son más que criticables.';'false';1169147569
'Sun Feb 01 17:21:05 +0000 2015';0;561937290898194433;'';'';'';0;'false';'';'RT @jesusalfar: @AdiosLadrillo Podemos lo utiliza como slogan porq parece legitimar la irracionalidad y la falta de decisión y responsabili…';'false';260161350
'Sun Feb 01 17:21:05 +0000 2015';0;561937291405692928;'';'';'';0;'false';'';'Lilian Tintori en Maracaibo: “No nos podemos callar, protestar no es un delito” http://t.co/tfrA0aVn22 #Venezuela';'false';290395312
'Sun Feb 01 17:21:06 +0000 2015';0;561937297483264000;'';'';'';0;'false';'';'RT @rudy5fernandez: Mucho animo al equipo español d Balonmano.Mas orgullosos no podemos estar d esta selección con todo lo q nos habéis dad…';'false';711062298
'Sun Feb 01 17:21:06 +0000 2015';0;561937297353228288;'';'';'';0;'false';'';'RT @Angeliita_92: "@veterinarios: Los gatos hablan con la cola."  A ellos si que podemos entenderlos... @felina__ana http://t.co/PDGHFARovI';'false';198809916
'Sun Feb 01 17:21:07 +0000 2015';0;561937301878874113;'';'';'';0;'false';'';'RT @OrgulloNaciona1: José Bono: "En las marchas de Syriza veía miles de banderas griegas. En la de Podemos ni una bandera española".';'false';475737502
'Sun Feb 01 17:21:08 +0000 2015';0;561937303426588674;561877560305664000;68740712;'';0;'false';'';'@sanchezcastejon algo que no me gusta de Podemos, es que todo lo que no sean ellos no vale si pudieran nos negarían el derecho a existir.';'false';887445775
'Sun Feb 01 17:21:08 +0000 2015';0;561937303841824768;'';'';'';0;'false';'';'El hostil ninguneo de la prensa española a Podemos contrasta con la sorpresa internacional de su éxito (31-E)  
http://t.co/4WSUN9zmra';'false';303285505
'Sun Feb 01 17:21:08 +0000 2015';0;561937303871168512;'';'';'';0;'false';'';'En foto: la mega marcha de Podemos contra Rajoy, que cree ofender al pueblo llamándolo chavista http://t.co/suKEpxj9FJ vía @la_iguanatv';'false';1654226694
'Sun Feb 01 17:21:08 +0000 2015';0;561937303908913152;'';'';'';0;'false';'';'RT @Giliprogre: Luis Alegre, el candidato de Podemos en Madrid, trincó 150.000 dólares negros de la venezuela chavista: http://t.co/U7TTgaG…';'false';433690764
'Sun Feb 01 17:21:08 +0000 2015';0;561937304152199168;'';'';'';0;'false';'';'RT @cfghbelensteban: Podemos entre todos. #SandroAGuadalix #SandroPorKiko #RepescaSandro #norepescaolvido #NoRepescaAOlvido';'false';542134507
'Sun Feb 01 17:21:08 +0000 2015';0;561937306115145730;'';'';'';0;'false';'';'RT @Republica_com: Podemos abre la campaña vendiendo sueños, nuevo artículo de @oneto_p -  http://t.co/J8IIDkUXoX';'false';52662241
'Sun Feb 01 17:21:09 +0000 2015';0;561937307381792768;'';'';'';0;'false';'';'RT @TuiterosDLaFaja: Miles de personas se manifiestan en Madrid convocadas por el partido Podemos en la llamada "marcha del cambio" http://…';'false';2905918889
'Sun Feb 01 17:21:09 +0000 2015';0;561937307667013635;561924083714371584;2894524829;'';0;'false';'';'@22antonio1962 @JosePerLo @carterokoala @eldiarioes Q pueblo?Tu pueblo?Pq yo no me siento identificado x Podemos!!Y creeme,el pueblo tampoco';'false';398023600
'Sun Feb 01 17:21:09 +0000 2015';0;561937308707209216;'';'';'';0;'false';'';'RT @PedroBriegerOk: Decenas de artículos sobre Podemos en los diarios. La mayoría intenta desprestigiar a sus principales dirigentes. Reite…';'false';171495770
'Sun Feb 01 17:21:11 +0000 2015';0;561937316269535232;'';'';'';0;'false';'';'RT @Giliprogre: Cuando critiquéis a Podemos o sus chanchullos, esto es lo que os contestarán sus fanáticos. #NoPodeis http://t.co/sdUT7PuuLt';'false';317851057
'Sun Feb 01 17:21:11 +0000 2015';0;561937316470870016;'';'';'';0;'false';'';'RT @rudy5fernandez: Mucho animo al equipo español d Balonmano.Mas orgullosos no podemos estar d esta selección con todo lo q nos habéis dad…';'false';191882208
'Sun Feb 01 17:21:11 +0000 2015';0;561937317628506112;'';'';'';0;'false';'';'RT @la_patilla: Podemos en España… ¿es una franquicia del chavismo venezolano? http://t.co/UJpgHUVXwO';'false';55353532
'Sun Feb 01 17:21:12 +0000 2015';0;561937320346411008;'';'';'';0;'false';'';'RT @Esadealli: Si no te gusta echarte la siesta no podemos ser amigos.';'false';564900140
'Sun Feb 01 17:21:13 +0000 2015';0;561937325123731456;'';'';'';0;'false';'';'RT @Maby80: “@rhm1947: Última hora: Diosdado @dcabellor compró la Puerta del Sol y por eso Podemos hizo esa rolo de marcha allí #ABCdelFasc…';'false';198227789
'Sun Feb 01 17:21:13 +0000 2015';0;561937326918893568;'';'';'';0;'false';'';'RT @ChispiRepublika: Me he tragado pelotazos de goma, detenciones,cargas... y @asunlasaosa dice eso de los que no simpatizamos con Podemos …';'false';1164300420
'Sun Feb 01 17:21:13 +0000 2015';0;561937327929688064;'';'';'';0;'false';'';'RT @Luisdalig: #MariaDelPilarHurtado todos podemos cambiar. Vea a Ma. Fernanda Cabal hace años cuando trabajaba en QUAC El Noticiero http:/…';'false';124287859
'Sun Feb 01 17:21:14 +0000 2015';0;561937329640980480;'';'';'';0;'false';'';'RT @laradiodelsur: Podemos: “España está sedienta de democracia” (+Audio) http://t.co/aQwPyugstR #ElMomentoEsAhora http://t.co/XV4Uw4sQbs';'false';62629844
'Sun Feb 01 17:21:16 +0000 2015';0;561937338415452161;'';'';'';0;'false';'';'Si Podemos ganase me tiraría el resto de mi vida gritándole a cada subnormal "SI NO TE GUSTA TE PIRAS A ALEMANIA"';'false';1107180546
'Sun Feb 01 17:21:16 +0000 2015';0;561937338742632448;'';'';'';0;'false';'';'RT @subversivos_: Nos despistan con titulares, para esconder las cifras reales de la corrupción del PP y del PSOE #Podemos http://t.co/zlG4…';'false';1115054214
'Sun Feb 01 17:21:16 +0000 2015';0;561937340055441408;'';'';'';0;'false';'';'RT @Revolucion3_0: “¿Quién decía que no se puede? Que un gobierno no puede cambiar cosas”;La revolución d Podemos http://t.co/EaN4GfmRtu ht…';'false';572289589
'Sun Feb 01 17:21:17 +0000 2015';0;561937342987251713;'';'';'';0;'false';'';'RT @MlCAPAEZ: -Podemos hablar?
-Ok, veré si hago tiempo para ti.

   no no no      
 no          no    
no    \_     no      
 no          …';'false';83262039
'Sun Feb 01 17:21:18 +0000 2015';0;561937346564997123;561936969656455169;2797681043;'';0;'false';'';'@alvaroh1408 Yo sinceramente no sé a quién votar. Podemos me llama la atención pero hay cosas que no terminan de gustarme.';'false';1189205618
'Sun Feb 01 17:21:18 +0000 2015';0;561937347101863937;'';'';'';0;'false';'';'RT @diariodeavisos: #Nacional | Sánchez reivindica el orgullo socialista, ignora a Podemos y avisa: "A quien teme el PP es al PSOE" http://…';'false';2623628361
'Sun Feb 01 17:21:18 +0000 2015';0;561937348842516480;'';'';'';0;'false';'';'Xq Podemos quiere acabar con el bipartidismo para pasar al partido único, el de ellos. #NoPodeis';'false';2163359588
'Sun Feb 01 17:21:19 +0000 2015';0;561937351774339072;'';'';'';0;'false';'';'RT @la_tuerka: Debate "Las promesas incumplidas de Rajoy" en En Clave Tuerka, con Santi Abascal (Vox), Luis Alegre (Podemos) y más: https:/…';'false';114475441
'Sun Feb 01 17:21:20 +0000 2015';0;561937353452036096;'';'';'';0;'false';'';'RT @las_acacias: Por medio de lo que Dios ha creado, todos podemos conocerlo, y también podemos ver su poder. (Romanos 1:20 TLA) #3erCulto';'false';917649822
'Sun Feb 01 17:21:20 +0000 2015';0;561937356052516864;561937013331750914;12565412;'';0;'false';'';'@Nikito Si, para mi tiene mucho futuro. Pero es un chico, no le podemos recaer a él la competencia directa. Aunque cualidades muestra.';'false';2367553938
'Sun Feb 01 17:21:20 +0000 2015';0;561937357575028738;'';'';'';0;'false';'';'RT @SpaceHarlock: Tremenda la cara de odio de los que siguen a Podemos. banda de resentidos guerracivilistas es lo que se vio ayer. http://…';'false';2811056188
'Sun Feb 01 17:21:22 +0000 2015';0;561937362138460166;'';'';'';0;'false';'';'RT @periodicovzlano: Lilian Tintori en Maracaibo: “No nos podemos callar, protestar no es un delito” http://t.co/tfrA0aVn22 #Venezuela';'false';891094944
'Sun Feb 01 17:21:22 +0000 2015';0;561937363040227328;'';'';'';0;'false';'';'RT @europapress: Sánchez reivindica el "orgullo" de los logros socialistas 
http://t.co/Q3zpnJh5N7  "A quien teme el PP es al PSOE" http://…';'false';600521117
'Sun Feb 01 17:21:22 +0000 2015';0;561937363652591616;'';'';'';0;'false';'';'RT @AlexitoEnano: A veces nuestros amigos están tan ciegos que no podemos ayudarlos, ellos tienen que tropezar y aprender a levantarse.';'false';2915026818
'Sun Feb 01 17:21:22 +0000 2015';0;561937365200297984;'';'';'';0;'false';'';'RT @jmartinezraya: NO PODEMOS entregar el país a quien cobra de la Dictadura q reprime a los Venezolanos #NoPodeis #L6Nmarchapodemos http:/…';'false';305082993
'Sun Feb 01 17:21:22 +0000 2015';0;561937365883953152;'';'';'';0;'false';'';'RT @Pedroelcolorao: Al no ver ninguna bandera de España; me pregunto:
"Podemos" que se presenta a las próximas elecciones Europeas? http://…';'false';2741010401
'Sun Feb 01 17:21:23 +0000 2015';0;561937367549108224;'';'';'';0;'false';'';'RT @MoisesManzanoM: @MeigaSr #Nart apologia d apoyo a #Podemos. Que esta pasando en #Cs??? @rosaluzon @xago68_david @emiliodelcerro
Q digo …';'false';311623230
'Sun Feb 01 17:21:23 +0000 2015';0;561937369281355776;'';'';'';0;'false';'';'RT @DespierAlFuturo: BBC abre con la marcha de Podemos, mientras que en ''Telediario'' de TVE es la cuarta noticia 
http://t.co/PCtbaJfK0T ht…';'false';2950223265
'Sun Feb 01 17:21:24 +0000 2015';0;561937370371850240;'';'';'';0;'false';'';'RT @ESDragonBall: Se ha revelado un poster de la nueva película los Guerreros Z, y en ella podemos ver a su villano principal: Freezer http…';'false';2841372052
'Sun Feb 01 17:21:24 +0000 2015';0;561937372703916032;'';'';'';0;'false';'';'Cómo asimilrán Pablo Iglesias y l resto d líderes d PODEMOS l éxito n l concentración realizada n Madrid?Podrán cumplira cn ls expectativas?';'false';340539467
'Sun Feb 01 17:21:25 +0000 2015';0;561937377741254656;'';'';'';0;'false';'';'RT @PCV_Venezuela: Podemos abarrota el centro de Madrid http://t.co/7uSlZICqhp @redglobenews';'false';262864601
'Sun Feb 01 17:21:25 +0000 2015';0;561937378164887554;'';'';'';0;'false';'';'RT @JoanLSoler: Elecciones Andalucía 2015. Sondeos. Gana PSOE y Podemos desplaza a IU... http://t.co/EaJA32XTdm Sondeos...';'false';1704103212
'Sun Feb 01 17:21:26 +0000 2015';0;561937379305738240;'';'';'';0;'false';'';'RT @EuskalDiarrea: Que estos vayan gritando la consigna:"QUE NO NOS REPRESENTAN" me parece una gran metáfora sobre Podemos.
#NoPodeis http:…';'false';2207882192
'Sun Feb 01 17:21:26 +0000 2015';0;561937379326689281;561933625399443456;171999332;'';0;'false';'';'@maycac1959 @mariano9605 de podemos que se olvide. Si se da el caso podemos preguntará a sus simpatizantes y votaremos NO';'false';2538962154
'Sun Feb 01 17:21:26 +0000 2015';0;561937379913895937;561936344512208896;1262979763;'';0;'false';'';'@Vidal24G @mejia2882 @huchilora siempre he tenido mi posición clara en tema haitiano, pero no podemos despojar a individuos así x asi.';'false';80655095
'Sun Feb 01 17:21:26 +0000 2015';0;561937380085485570;'';'';'';0;'false';'';'RT @ArjunaArgentum: Si no lo creéis mirad esta foto de ayer. No todos los que apoyan a Podemos son marxistas. http://t.co/ZlYzOYO6K0';'false';1051492602
'Sun Feb 01 17:21:28 +0000 2015';0;561937387618828288;'';'';'';0;'false';'';'Tengo bloqueados los Mg´s pero podemos seguirnos :) — Vaa http://t.co/ZIYVeacTTZ';'false';2579417785
'Sun Feb 01 17:21:28 +0000 2015';0;561937389707603968;'';'';'';0;'false';'';'RT @vpartal: Cadascú mira el món com vol. Lo de Podemos a Madrid és històric, diuen. Caram. He estat en manifestacions molt més grosses. Pe…';'false';1860526760
'Sun Feb 01 17:21:28 +0000 2015';0;561937390504529921;'';'';'';0;'false';'';'RT @fquinterog: Perplejo con afirmaciones en Twitter de cuentas de #Podemos #extremismos : http://t.co/9ZFktMmhRr';'false';965883048
'Sun Feb 01 17:21:28 +0000 2015';0;561937391053963264;'';'';'';0;'false';'';'RT @anderecano: Hay una cosa que me enerva profundamente y es que relacionen a los de #Podemos con la ecología, la sostenibilidad , etc. ¿P…';'false';1380541609
'Sun Feb 01 17:21:28 +0000 2015';0;561937390936535040;'';'';'';0;'false';'';'RT @CatDiuProu: Podemos i nacional-comunisme podrien ser un perill per Catalunya però ho seran pel PSOE i continuarà governant el PP http:/…';'false';354790265
'Sun Feb 01 17:21:29 +0000 2015';0;561937391263707136;'';'';'';0;'false';'';'RT @DavidJimenezTW: (La desilusión que viene) Podemos se parece cada vez más a la casta que dice querer eliminar 
http://t.co/8ZeC15GT9U Ví…';'false';1967102130
'Sun Feb 01 17:21:31 +0000 2015';0;561937400117878784;'';'';'';0;'false';'';'RT @PodemosElda: Una esperanzadora imagen del cambio. Si se puede y junt@s #PODEMOS #MarchaDelCambio #31E http://t.co/RA1WhRAElO';'false';363469021
'Sun Feb 01 17:21:32 +0000 2015';0;561937405918187520;'';'';'';0;'false';'';'RT @Maby80: “@rhm1947: Última hora: Diosdado @dcabellor compró la Puerta del Sol y por eso Podemos hizo esa rolo de marcha allí #ABCdelFasc…';'false';114219446
'Sun Feb 01 17:21:33 +0000 2015';0;561937411618643968;'';'';'';0;'false';'';'RT @la_tuerka: Debate "Las promesas incumplidas de Rajoy" en En Clave Tuerka, con Santi Abascal (Vox), Luis Alegre (Podemos) y más: https:/…';'false';2910720220
'Sun Feb 01 17:21:33 +0000 2015';0;561937411744481281;'';'';'';0;'false';'';'RT @europapress: Sánchez reivindica el "orgullo" de los logros socialistas 
http://t.co/Q3zpnJh5N7  "A quien teme el PP es al PSOE" http://…';'false';406220103
'Sun Feb 01 17:21:34 +0000 2015';0;561937413082468352;'';'';'';0;'false';'';'RT @rudy5fernandez: Mucho animo al equipo español d Balonmano.Mas orgullosos no podemos estar d esta selección con todo lo q nos habéis dad…';'false';2390917964
'Sun Feb 01 17:21:34 +0000 2015';0;561937415775207424;'';'';'';0;'false';'';'RT @marce_penide: El HT #NoPodeis está lleno de imágenes manipuladas, o que no corresponden a podemos ni a la marcha de ayer. Gatitos murie…';'false';109573244
'Sun Feb 01 17:21:36 +0000 2015';0;561937420753457152;'';'';'';0;'false';'';'RT @JaimeBN1987: #NoPodeis El programa de Podemos, un fake tras otro que está cambiando constantemente. http://t.co/Y1Ma2eXh8s';'false';156972652
'Sun Feb 01 17:21:36 +0000 2015';0;561937421953409024;'';'';'';0;'false';'';'RT @El_Citador: —Hemos llegado a la tribu Yula, la más aislada y remota del planeta. Aquí se acerca su jefe, cuidado.
—Hola. Qué movida lo …';'false';406120740
'Sun Feb 01 17:21:36 +0000 2015';0;561937424595824640;'';'';'';0;'false';'';'Yo creo que ya podemos dar como 100% seguro que XCX no tendrá un online "puro". Una pena, pensaba comprarme 2 Wii U. http://t.co/2jUsNuhYKX';'false';136995717
'Sun Feb 01 17:21:37 +0000 2015';0;561937424985915392;'';'';'';0;'false';'';'RT @eldiarioes: Podemos también se manifestó en Buenos Aires http://t.co/TxoSQ5x0i0 Por @Atapress #EsAhora31E http://t.co/HrpLUkUeWQ';'false';1009270237
'Sun Feb 01 17:21:37 +0000 2015';0;561937427850600450;'';'';'';0;'false';'';'RT @MartinezStefyy: vamooosss que podemos #BarbieConMirtha';'false';1127089681
'Sun Feb 01 17:21:38 +0000 2015';0;561937429339590656;'';'';'';0;'false';'';'RT @EntreIllesIB: Podemos es el partido que va a volver a representar a los ciudadanos en las instituciones #SiSePuede';'false';2999522411
'Sun Feb 01 17:21:38 +0000 2015';0;561937430186840064;'';'';'';0;'false';'';'RT @NicoBaasdog: PP, Estáis viendo que el pueblo “Podemos” empezar a gobernar y que estamos preparados y #NoPodeis hacer nada para evitarlo.';'false';3010354690
